SageRef,Rep,Country,Postcode,Latitude,Longitude,Customer,Label,County,Brand,ProductCode,Quantity,Turnover,CostPriceAverage,Profit,Currency,Date,FinancialYear
PER01,Charlotte Herteleer,United Kingdom,ST1 3NR,53.02,-2.16,Goodwin International Ltd,Don't contact,Straffordshire,Hager,HAG-B-7566-35-93,20,3564.39,108.00,1404.39,GBP,20/07/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Elan,ELA-G-GVSL,1,306.79,204.00,102.79,EUR,20/07/2015, FY 2014/2015 
AGC001,Craig Dunlop,United Kingdom,BT79 7PR,54.61,-7.27,AG COMPUTERS,Current Customer,Northern Ireland,Wyrestorm,WYR-EX-40,1,105.00,76.07,28.93,GBP,17/07/2015, FY 2014/2015 
AGC001,Craig Dunlop,United Kingdom,BT79 7PR,54.61,-7.27,AG COMPUTERS,Current Customer,Northern Ireland,Wyrestorm,WYR-MX-0404-PP-KIT,1,999.00,738.03,260.97,GBP,17/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Backbox,BOX-US-D-STEEL,1,15.00,7.52,7.48,GBP,17/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-DBI-2,1,147.58,105.60,41.98,GBP,17/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Yamaha,YAM-RXV579,1,355.00,284.00,71.00,GBP,17/07/2015, FY 2014/2015 
ICO003,Danielle Campbell,United Kingdom,IP1 4PD,52.07,1.15,Iconic Homes,Current Customer,Suffolk,Elan,ELA-G-G1,1,299.00,216.66,82.34,GBP,17/07/2015, FY 2014/2015 
ICO003,Danielle Campbell,United Kingdom,IP1 4PD,52.07,1.15,Iconic Homes,Current Customer,Suffolk,Niles,NIL-SI-1650,1,1475.00,1071.00,404.00,GBP,17/07/2015, FY 2014/2015 
INN001,Charlotte Herteleer,United Kingdom,RG12 9PT,51.4,-0.74,Innovation Audio Visual,Dead,Buckinghamshire,Elan,ELA-G-G1,1,299.00,216.66,82.34,GBP,17/07/2015, FY 2014/2015 
LIN002,Craig Dunlop,United Kingdom,EC1V 4JL,51.52,-0.1,Link Media Systems Projects Ltd,Current Customer,Greater London,Niles,NIL-CM-7FX,1,134.11,94.20,39.91,GBP,17/07/2015, FY 2014/2015 
LIN002,Craig Dunlop,United Kingdom,EC1V 4JL,51.52,-0.1,Link Media Systems Projects Ltd,Current Customer,Greater London,Niles,NIL-CM-8PR,2,172.44,60.60,51.24,GBP,17/07/2015, FY 2014/2015 
PER001,Danielle Campbell,United Kingdom,NW6 5LS,51.53,-0.2,Perfect AV,Current Customer,Greater London,Niles,NIL-C5-HDDA,1,53.22,12.50,40.72,GBP,17/07/2015, FY 2014/2015 
VIS002,Craig Dunlop,Ireland,,,,Visutek Euro,Dead,Ireland,Niles,NIL-CM-7BG,2,96.26,24.53,47.20,EUR,17/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-NHR200,2,700.00,208.33,283.34,GBP,16/07/2015, FY 2014/2015 
ICO003,Danielle Campbell,United Kingdom,IP1 4PD,52.07,1.15,Iconic Homes,Current Customer,Suffolk,Wyrestorm,WYR-EX-40,1,105.00,76.07,28.93,GBP,16/07/2015, FY 2014/2015 
PMM001,Craig Dunlop,United Kingdom,BT35 6ND,54.25,-6.41,PMM Security & Automation,Current Customer,Northern Ireland,Yamaha,YAM-RXA1040,1,667.00,533.60,133.40,GBP,16/07/2015, FY 2014/2015 
TEC006,Dan Goudy,United Kingdom,RH12 3AA,51.11,-0.44,Techno AV Ltd,Current Customer,Sussex,Niles,NIL-C5-A2,4,127.72,21.60,41.32,GBP,16/07/2015, FY 2014/2015 
AUD003,Craig Dunlop,United Kingdom,TN15 6UG,51.34,0.27,Audio Stream Ltd,Current Customer,Kent,Elan,ELA-G-GSC10,1,1199.00,716.66,482.34,GBP,15/07/2015, FY 2014/2015 
AUD003,Craig Dunlop,United Kingdom,TN15 6UG,51.34,0.27,Audio Stream Ltd,Current Customer,Kent,Niles,NIL-CM-7BG,3,144.39,24.53,70.80,GBP,15/07/2015, FY 2014/2015 
AUD003,Craig Dunlop,United Kingdom,TN15 6UG,51.34,0.27,Audio Stream Ltd,Current Customer,Kent,Niles,NIL-MRC-6430,1,816.66,412.00,404.66,GBP,15/07/2015, FY 2014/2015 
HAR001,Danielle Campbell,United Kingdom,HA5 1QG,51.58,-0.4,Harrow Lighting & Sound,Current Customer,Greater London,Niles,NIL-CM-7BG,7,336.91,24.53,165.20,GBP,15/07/2015, FY 2014/2015 
RIV001,Dan Goudy,United Kingdom,TW1 2EB,51.46,-0.31,Riverside HiFi,Current Customer,Greater London,Niles,NIL-CM-8SI,1,127.73,81.00,46.73,GBP,15/07/2015, FY 2014/2015 
RIV001,Dan Goudy,United Kingdom,TW1 2EB,51.46,-0.31,Riverside HiFi,Current Customer,Greater London,Niles,NIL-OS-5.3-WHITE,1,123.10,78.00,45.10,GBP,15/07/2015, FY 2014/2015 
VTD001,Craig Dunlop,United Kingdom,AB43 8QX,57.58,-1.93,V T Digital Installations LTD,Current Customer,Scotland,Niles,NIL-MF1VF-BULK,1,96.26,73.20,23.06,GBP,15/07/2015, FY 2014/2015 
VIS002,Craig Dunlop,Ireland,,,,Visutek Euro,Dead,Ireland,Niles,NIL-CM-7BG,4,192.52,24.53,94.40,EUR,15/07/2015, FY 2014/2015 
VIS002,Craig Dunlop,Ireland,,,,Visutek Euro,Dead,Ireland,Niles,NIL-CM-7SI,1,63.86,40.20,23.66,EUR,15/07/2015, FY 2014/2015 
M&E001,Craig Dunlop,United Kingdom,BT51 4RR,55.16,-6.8,M & E Services,Dead,Northern Ireland,Eelectron,EEL-HP-WCWX-8CH-TS,11,1699.06,92.67,679.69,GBP,14/07/2015, FY 2014/2015 
MOD002,Danielle Campbell,United Kingdom,RH15 9NF,50.95,-0.14,Modular Connecting Solutions,Current Customer,Sussex,Niles,NIL-DS7-MP,4,353.56,56.40,127.96,GBP,14/07/2015, FY 2014/2015 
SYS01,Charlotte Herteleer,Ireland,,,,System Video Ltd,Dead,Ireland,Xantech,XAN-EN85,2,259.74,43.75,172.24,EUR,14/07/2015, FY 2014/2015 
VIV001,Kris Stevenson,United Kingdom,SN8 2DU,51.48,-1.62,Vivid Research Ltd,Prospect,Oxfordshire,Niles,NIL-GS-4,2,383.18,85.26,212.66,GBP,14/07/2015, FY 2014/2015 
KRO01,Kris Stevenson,United Kingdom,BT70 1AR,54.5,-6.77,Kronos A/V Limited T/A Kronos HI-FI,Previous Customer,Northern Ireland,Niles,NIL-OS-5.3-WHITE,2,246.20,78.00,90.20,GBP,10/07/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Elan,ELA-G-GSC10,1,849.50,716.66,132.84,EUR,10/07/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Elan,ELA-G-GTP7-W,1,568.93,270.83,298.10,EUR,10/07/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Elan,ELA-G-S86A,1,558.74,630.00,-71.26,EUR,10/07/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Furman,FUR-ELITE-10-E1,1,326.36,233.33,93.03,EUR,10/07/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Wyrestorm,WYR-MX-0404-PP-KIT,1,999.00,738.03,260.97,EUR,10/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-GSC2,1,699.00,383.33,315.67,GBP,09/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-S86A,1,967.07,630.00,337.07,GBP,09/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-CM-7FX,1,149.01,94.20,54.81,GBP,09/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-CM-7PR,4,340.60,54.00,124.60,GBP,09/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-CM-7SI,3,191.58,40.20,70.98,GBP,09/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-NHR200,1,350.00,208.33,141.67,GBP,09/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-OS-5.3SI-WHITE,1,124.95,79.80,45.15,GBP,09/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-SW-8,1,175.31,202.20,-26.89,GBP,09/07/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Sunfire,SUN-SDS-8,1,175.31,135.00,40.31,GBP,09/07/2015, FY 2014/2015 
SAS002,Danielle Campbell,United Kingdom,GU21 3JN,51.32,-0.6,Special Audio Solutions,Current Customer,Surrey,Sunfire,SUN-XTEQ10,1,687.25,495.00,192.25,GBP,09/07/2015, FY 2014/2015 
TEC006,Dan Goudy,United Kingdom,RH12 3AA,51.11,-0.44,Techno AV Ltd,Current Customer,Sussex,Niles,NIL-C5-A2,1,31.93,21.60,10.33,GBP,09/07/2015, FY 2014/2015 
HAR001,Danielle Campbell,United Kingdom,HA5 1QG,51.58,-0.4,Harrow Lighting & Sound,Current Customer,Greater London,Niles,NIL-CM-7BG,25,1203.25,24.53,590.00,GBP,08/07/2015, FY 2014/2015 
HAR001,Danielle Campbell,United Kingdom,HA5 1QG,51.58,-0.4,Harrow Lighting & Sound,Current Customer,Greater London,Niles,NIL-CM-7SI,6,383.16,40.20,141.96,GBP,08/07/2015, FY 2014/2015 
M&E001,Craig Dunlop,United Kingdom,BT51 4RR,55.16,-6.8,M & E Services,Dead,Northern Ireland,,DRA-AP810,1,99.00,74.00,25.00,GBP,08/07/2015, FY 2014/2015 
M&E001,Craig Dunlop,United Kingdom,BT51 4RR,55.16,-6.8,M & E Services,Dead,Northern Ireland,,DRA-AP810,3,297.00,74.00,75.00,GBP,08/07/2015, FY 2014/2015 
M&E001,Craig Dunlop,United Kingdom,BT51 4RR,55.16,-6.8,M & E Services,Dead,Northern Ireland,Niles,NIL-CM-7FX,2,298.02,94.20,109.62,GBP,08/07/2015, FY 2014/2015 
M&E001,Craig Dunlop,United Kingdom,BT51 4RR,55.16,-6.8,M & E Services,Dead,Northern Ireland,Niles,NIL-CM-7SI,1,63.86,40.20,23.66,GBP,08/07/2015, FY 2014/2015 
M&E001,Craig Dunlop,United Kingdom,BT51 4RR,55.16,-6.8,M & E Services,Dead,Northern Ireland,Niles,NIL-DS7-MP,14,1237.46,56.40,447.86,GBP,08/07/2015, FY 2014/2015 
SAS002,Danielle Campbell,United Kingdom,GU21 3JN,51.32,-0.6,Special Audio Solutions,Current Customer,Surrey,Sunfire,SUN-XTEQ10,1,687.25,495.00,192.25,GBP,08/07/2015, FY 2014/2015 
ICU001,Craig Dunlop,United Kingdom,SS9 5XX,51.57,0.65,iCubed Home Cinema,Current Customer,Essex,Zigen,ZIG-HVX-70,1,175.38,100.00,75.38,GBP,07/07/2015, FY 2014/2015 
SIM001,Craig Dunlop,United Kingdom,TW11 9BQ,51.43,-0.33,Simply Sound & Vision,Prospect,Yorkshire,Niles,NIL-RS5PRO-GRANITE-GRAY,2,198.50,48.61,101.28,GBP,07/07/2015, FY 2014/2015 
SOU002,Dan Goudy,United Kingdom,HA6 1QN,51.6,-0.41,Soundz Good,Current Customer,Greater London,Elan,ELA-G-SC1,1,80.03,52.80,27.23,GBP,07/07/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Leviton,LEV-100-8PORT,5,100.00,15.00,25.00,GBP,06/07/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Zigen,ZIG-HVX-100,1,280.62,160.00,120.62,GBP,06/07/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Zigen,ZIG-HX-HH-R,1,443.14,252.67,190.47,GBP,06/07/2015, FY 2014/2015 
AUT002,Craig Dunlop,Ireland,,,,Automated Homes EURO,Current Customer,Ireland,Eelectron,EEL-USB-KNX,1,176.67,106.00,70.67,EUR,06/07/2015, FY 2014/2015 
DAT001,Dan Goudy,United Kingdom,GU10 4QE,51.2,-0.82,Datatel Media Communications Ltd / TA Smarthomes Ltd,Current Customer,Surrey,Niles,NIL-CM-7BG,2,96.26,24.53,47.20,GBP,06/07/2015, FY 2014/2015 
LEI002,Craig Dunlop,Ireland,,,,Leinster TV and Sat Euro,Dead,Ireland,Sunfire,SUN-SDS-8,1,175.31,135.00,40.31,EUR,06/07/2015, FY 2014/2015 
LEI002,Craig Dunlop,Ireland,,,,Leinster TV and Sat Euro,Dead,Ireland,Wyrestorm,WYR-EX-40,1,105.00,76.07,28.93,EUR,06/07/2015, FY 2014/2015 
LEI002,Craig Dunlop,Ireland,,,,Leinster TV and Sat Euro,Dead,Ireland,Yamaha,YAM-RXV679,1,425.00,340.00,85.00,EUR,06/07/2015, FY 2014/2015 
TGE001,Craig Dunlop,United Kingdom,BT403RD,54.79,-5.72,T & G Electricial,Don't contact,Northern Ireland,Eelectron,EEL-ACT4-DIN,1,154.08,75.84,78.24,GBP,06/07/2015, FY 2014/2015 
TGE001,Craig Dunlop,United Kingdom,BT403RD,54.79,-5.72,T & G Electricial,Don't contact,Northern Ireland,Eelectron,EEL-ACT8-DIN,1,236.25,101.44,134.81,GBP,06/07/2015, FY 2014/2015 
TGE001,Craig Dunlop,United Kingdom,BT403RD,54.79,-5.72,T & G Electricial,Don't contact,Northern Ireland,Eelectron,EEL-DIM3-300,4,943.32,148.96,347.48,GBP,06/07/2015, FY 2014/2015 
TGE001,Craig Dunlop,United Kingdom,BT403RD,54.79,-5.72,T & G Electricial,Don't contact,Northern Ireland,Eelectron,EEL-HP-CRBX-4CH,3,413.16,82.63,165.27,GBP,06/07/2015, FY 2014/2015 
TGE001,Craig Dunlop,United Kingdom,BT403RD,54.79,-5.72,T & G Electricial,Don't contact,Northern Ireland,Eelectron,EEL-HP-CRBX-8CH-TS,4,617.84,70.27,336.76,GBP,06/07/2015, FY 2014/2015 
TGE001,Craig Dunlop,United Kingdom,BT403RD,54.79,-5.72,T & G Electricial,Don't contact,Northern Ireland,Eelectron,EEL-IPPOE-KNX,1,235.57,136.44,99.13,GBP,06/07/2015, FY 2014/2015 
TGE001,Craig Dunlop,United Kingdom,BT403RD,54.79,-5.72,T & G Electricial,Don't contact,Northern Ireland,Eelectron,EEL-PSU320,1,198.59,100.38,98.21,GBP,06/07/2015, FY 2014/2015 
TGE001,Craig Dunlop,United Kingdom,BT403RD,54.79,-5.72,T & G Electricial,Don't contact,Northern Ireland,Hager,HAG-KNX-RS232,1,200.00,144.00,56.00,GBP,06/07/2015, FY 2014/2015 
YOU001,Charlotte Herteleer,United Kingdom,NE47 9EE,54.9,-2.26,Your Smart Home,Don't contact,Northumberland,Yamaha,YAM-SMPK20,1,35.00,28.00,7.00,GBP,06/07/2015, FY 2014/2015 
ZER001,Dan Goudy,United Kingdom,JE2 4WR,49.2,2.1,Zero 1,Previous Customer,Jersey,Niles,NIL-OS-6.5-WHITE,1,230.46,102.06,128.40,GBP,06/07/2015, FY 2014/2015 
COM003,Danielle Campbell,United Kingdom,GU5 9BZ,51.22,-0.5,Complete Home Control Ltd,Current Customer,Surrey,Niles,NIL-RS6PRO-SANDSTONE,1,122.93,79.20,43.73,GBP,03/07/2015, FY 2014/2015 
COM003,Danielle Campbell,United Kingdom,GU5 9BZ,51.22,-0.5,Complete Home Control Ltd,Current Customer,Surrey,Niles,NIL-RS6PRO-SANDSTONE,1,122.93,79.20,43.73,GBP,03/07/2015, FY 2014/2015 
DAT001,Dan Goudy,United Kingdom,GU10 4QE,51.2,-0.82,Datatel Media Communications Ltd / TA Smarthomes Ltd,Current Customer,Surrey,Niles,NIL-CM-7SI,1,63.86,40.20,23.66,GBP,03/07/2015, FY 2014/2015 
HIL001,Craig Dunlop,United Kingdom,BT45 7RF,54.74,-6.67,Hilltop Aerials,Current Customer,Northern Ireland,,CON-16/4,2,240.00,62.19,115.62,GBP,03/07/2015, FY 2014/2015 
CMC01,Craig Dunlop,United Kingdom,BT22 1ND,54.39,-5.53,INit Intelligent Homes,Current Customer,Northern Ireland,,CON-16/4,2,240.00,62.19,115.62,GBP,03/07/2015, FY 2014/2015 
CMC01,Craig Dunlop,United Kingdom,BT22 1ND,54.39,-5.53,INit Intelligent Homes,Current Customer,Northern Ireland,,CON-CMC5,1,315.00,186.00,129.00,GBP,03/07/2015, FY 2014/2015 
K3E001,Danielle Campbell,United Kingdom,AL3 7PR,51.81,-0.4,K3 Electrical,Prospect,Hertfordshire,Niles,NIL-RS6PRO-SANDSTONE,2,245.86,79.20,87.46,GBP,03/07/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Wyrestorm,WYR-MX-0404-PP-KIT,1,999.00,738.03,260.97,EUR,03/07/2015, FY 2014/2015 
CON003,Dan Goudy,United Kingdom,SW20 8DR,51.41,-0.22,Connected Business Solutions,Current Customer,Greater London,Elan,ELA-G-VIDSENSOR,3,69.39,12.96,30.51,GBP,02/07/2015, FY 2014/2015 
STO002,Charlotte Herteleer,United Kingdom,CM24 8UX,51.89,0.2,Stortford Audio,Dead,Essex,Niles,NIL-OS-7.5-WHITE,1,321.17,142.80,178.37,GBP,02/07/2015, FY 2014/2015 
ZER001,Dan Goudy,United Kingdom,JE2 4WR,49.2,2.1,Zero 1,Previous Customer,Jersey,Niles,NIL-RS5PRO-SPECKLED-GRANITE,2,198.50,64.80,68.90,GBP,02/07/2015, FY 2014/2015 
LCR001,Craig Dunlop,United Kingdom,SK5 7PG,53.42,-2.16,LCR Integrated Systems,Current Customer,Lancashire,Elan,ELA-G-SC1,2,160.06,52.80,54.46,GBP,01/07/2015, FY 2014/2015 
RAY001,Danielle Campbell,United Kingdom,CM2 0LR,51.73,0.47,Rayleigh Hi-Fi,Prospect,Essex,Niles,NIL-DS7-MP,2,176.78,56.40,63.98,GBP,01/07/2015, FY 2014/2015 
SCR001,Craig Dunlop,United Kingdom,SN6 8TZ,51.61,-1.65,Screen Link,Prospect,Oxfordshire,Niles,NIL-MF1,1,5.55,3.60,1.95,GBP,01/07/2015, FY 2014/2015 
SCR001,Craig Dunlop,United Kingdom,SN6 8TZ,51.61,-1.65,Screen Link,Prospect,Oxfordshire,Niles,NIL-MF1VF,1,6.48,4.80,1.68,GBP,01/07/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Elan,ELA-G-GHR200,2,700.00,208.33,283.34,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Elan,ELA-G-GSC2,1,699.00,383.33,315.67,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Elan,ELA-G-GTP7-W,1,568.93,270.83,298.10,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Elan,ELA-G-S86A,1,967.07,630.00,337.07,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Elan,ELA-G-VTSENSOR,2,46.26,18.00,10.26,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Niles,NIL-C5-VA2,2,63.86,30.00,3.86,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Niles,NIL-MRC-6430,1,816.66,412.00,404.66,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Niles,NIL-SI-250-EXPORT,1,199.50,147.00,52.50,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Wyrestorm,WYR-EXP-EX-COAX-50,1,195.00,142.20,52.80,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Wyrestorm,WYR-SP-0102,4,129.36,22.87,37.88,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Zigen,ZIG-CX-100,1,350.77,200.00,150.77,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Zigen,ZIG-HVX-100R,1,140.31,80.00,60.31,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Zigen,ZIG-HVX-70R,3,263.07,50.00,113.07,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Zigen,ZIG-HX-100-LSC,1,665.29,379.33,285.96,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Zigen,ZIG-HX-70-LSC,1,583.45,332.67,250.78,GBP,30/06/2015, FY 2014/2015 
AUT01,Craig Dunlop,Ireland,,,,Automated Homes (Sterling),Current Customer,Ireland,Zigen,ZIG-HX-88-HDBT-CHASSIS,1,1811.14,1032.67,778.47,GBP,30/06/2015, FY 2014/2015 
AVC01,Craig Dunlop,United Kingdom,BT63 5BT,54.42,-6.42,AV Ctrl,Current Customer,Northern Ireland,Elan,ELA-G-G1,1,399.00,216.66,182.34,GBP,30/06/2015, FY 2014/2015 
AVH002,Craig Dunlop,Ireland,,,,AV Homes EURO,Don't contact,Ireland,Elan,ELA-G-GSC2,1,699.00,383.33,315.67,EUR,30/06/2015, FY 2014/2015 
AVH002,Craig Dunlop,Ireland,,,,AV Homes EURO,Don't contact,Ireland,Niles,NIL-CC65,5,269.00,31.20,113.00,EUR,30/06/2015, FY 2014/2015 
AVH002,Craig Dunlop,Ireland,,,,AV Homes EURO,Don't contact,Ireland,Wyrestorm,WYR-EX-40,1,105.00,76.07,28.93,EUR,30/06/2015, FY 2014/2015 
AVH002,Craig Dunlop,Ireland,,,,AV Homes EURO,Don't contact,Ireland,Xantech,XAN-286D5P,1,50.90,30.54,20.36,EUR,30/06/2015, FY 2014/2015 
AVH002,Craig Dunlop,Ireland,,,,AV Homes EURO,Don't contact,Ireland,Zigen,ZIG-ZHSC-1.0M,6,38.58,3.67,16.56,EUR,30/06/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-GSC10,1,1199.00,716.66,482.34,GBP,30/06/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-GTP7-W,2,1137.86,270.83,596.20,GBP,30/06/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-GVSL,1,306.79,204.00,102.79,GBP,30/06/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-RMK3,1,33.35,22.80,10.55,GBP,30/06/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Elan,ELA-G-S86A,1,967.07,630.00,337.07,GBP,30/06/2015, FY 2014/2015 
BES001,Dan Goudy,United Kingdom,BN1 3TB,50.83,-0.15,Bespoke Sound and Vision,Current Customer,Sussex,Niles,NIL-MRC-6430,1,816.66,412.00,404.66,GBP,30/06/2015, FY 2014/2015 
BLA001,Craig Dunlop,United Kingdom,BT8 8GA,54.51,-5.89,Blackquarter AV,Current Customer,Northern Ireland,Zigen,ZIG-ZHSC-0.5M,2,10.52, £-   ,10.52,GBP,30/06/2015, FY 2014/2015 
BLA001,Craig Dunlop,United Kingdom,BT8 8GA,54.51,-5.89,Blackquarter AV,Current Customer,Northern Ireland,Zigen,ZIG-ZHSC-1.0M,2,12.86,3.67,5.52,GBP,30/06/2015, FY 2014/2015 
BLA001,Craig Dunlop,United Kingdom,BT8 8GA,54.51,-5.89,Blackquarter AV,Current Customer,Northern Ireland,Zigen,ZIG-ZHSC-2.0M,2,15.20,4.33,6.54,GBP,30/06/2015, FY 2014/2015 
BRA001,Craig Dunlop,United Kingdom,BT9 5FJ,54.57,-5.93,Brackhill Limited,Dead,Northern Ireland,Elan,ELA-G-GHR200,1,500.00,208.33,291.67,GBP,30/06/2015, FY 2014/2015 
BRA001,Craig Dunlop,United Kingdom,BT9 5FJ,54.57,-5.93,Brackhill Limited,Dead,Northern Ireland,Elan,ELA-G-GSC2,1,978.18,383.33,594.85,GBP,30/06/2015, FY 2014/2015 
HOM002,Craig Dunlop,Ireland,,,,HomeLogic EURO,Current Customer,Ireland,Sunfire,SUN-HRS12230,1,525.93,387.00,138.93,EUR,30/06/2015, FY 2014/2015 
LEI002,Craig Dunlop,Ireland,,,,Leinster TV and Sat Euro,Dead,Ireland,Wyrestorm,WYR-EXP-EX-COAX-50,1,195.00,142.20,52.80,EUR,30/06/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Elan,ELA-G-GSC2,2,1398.00,383.33,631.33,EUR,30/06/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Elan,ELA-G-S86A,2,1934.14,630.00,674.14,EUR,30/06/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Niles,NIL-DS7-MP,2,176.78,56.40,63.98,EUR,30/06/2015, FY 2014/2015 
TEC001,Charlotte Herteleer,Ireland,,,,Tecnolec,Don't contact,Ireland,Niles,NIL-OS-6.5-BLACK,1,230.46,145.80,84.66,EUR,30/06/2015, FY 2014/2015 
